,MethodA,MethodB,ReferenceCount
0,org.mybatis.jpetstore.web.actions.OrderActionBean.getOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.order,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.getOrderId,org.mybatis.jpetstore.domain.Order.getOrderId,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.getOrderId,org.mybatis.jpetstore.web.actions.OrderActionBean.order,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.getOrderList,org.mybatis.jpetstore.web.actions.OrderActionBean.orderList,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.isConfirmed,org.mybatis.jpetstore.web.actions.OrderActionBean.confirmed,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.isShippingAddressRequired,org.mybatis.jpetstore.web.actions.OrderActionBean.shippingAddressRequired,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.listOrders,org.mybatis.jpetstore.domain.Account.getUsername,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.listOrders,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.listOrders,org.mybatis.jpetstore.web.actions.AccountActionBean.getAccount,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.listOrders,org.mybatis.jpetstore.web.actions.OrderActionBean.context,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.listOrders,org.mybatis.jpetstore.web.actions.OrderActionBean.orderList,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.listOrders,org.mybatis.jpetstore.web.actions.OrderActionBean.orderService,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrder,org.mybatis.jpetstore.service.OrderService.insertOrder,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrder,org.mybatis.jpetstore.web.actions.CartActionBean.clear,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.context,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.getOrder,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.isConfirmed,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.order,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.orderService,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.setMessage,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.shippingAddressRequired,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.domain.Order.initOrder,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.AccountActionBean.getAccount,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.CartActionBean.getCart,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.OrderActionBean.clear,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.OrderActionBean.context,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.OrderActionBean.order,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.OrderActionBean.setMessage,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.setConfirmed,org.mybatis.jpetstore.web.actions.OrderActionBean.confirmed,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.setOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.order,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.setOrderId,org.mybatis.jpetstore.domain.Order.setOrderId,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.setOrderId,org.mybatis.jpetstore.web.actions.OrderActionBean.order,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.setShippingAddressRequired,org.mybatis.jpetstore.web.actions.OrderActionBean.shippingAddressRequired,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.static {},org.mybatis.jpetstore.web.actions.OrderActionBean.CARD_TYPE_LIST,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.domain.Account.getUsername,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.domain.Order.getOrderId,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.domain.Order.getUsername,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.service.OrderService.getOrder,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.web.actions.AccountActionBean.getAccount,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.context,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.order,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.orderService,1
0,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.setMessage,1
